弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
9.30600,1,25,16777215,Wed Jul 22 20:07:01 2020,0,cb28e372,35797045832843267,冲冲冲
25.41400,1,25,16777215,Wed Jul 22 20:07:17 2020,0,cb28e372,35797054277550087,欢迎欢迎
40.13200,1,25,16777215,Wed Jul 22 20:07:23 2020,0,1367ce24,35797057434812423,来了
36.49500,1,25,16777215,Wed Jul 22 20:07:28 2020,0,cb28e372,35797060074078215,干杯
26.51200,1,25,16777215,Wed Jul 22 20:08:50 2020,0,489568a0,35797102860697603,高考上600
47.52400,1,25,16777215,Wed Jul 22 20:09:46 2020,0,34bd28b7,35797132355043399,600+
60.73600,1,25,16777215,Wed Jul 22 20:10:11 2020,0,e0cbb4ce,35797145659899907,高考希望考559分，加油
10.30500,1,25,16777215,Wed Jul 22 20:10:27 2020,0,f17627a3,35797153798946819,再来一次
24.40100,1,25,16777215,Wed Jul 22 20:10:38 2020,0,ea0f79ce,35797159681458181,吸吸吸
23.78900,1,25,16777215,Wed Jul 22 20:10:40 2020,0,f17627a3,35797160874213381,每天一次
21.90800,1,25,16777215,Wed Jul 22 20:10:48 2020,0,e0cbb4ce,35797164880297991,希望高考考559分，加油
6.40000,1,25,16777215,Wed Jul 22 20:10:53 2020,0,9d471e04,35797167625994247,许愿，诚心许愿
56.47200,1,25,16777215,Wed Jul 22 20:11:13 2020,0,f17627a3,35797177999556611,希望能顺利回家
18.22700,1,25,16777215,Wed Jul 22 20:11:22 2020,0,9efec419,35797182503714819,小羊
53.09900,1,25,16777215,Wed Jul 22 20:12:09 2020,0,83370daf,35797207460347907,高考690+！！！！
52.68000,1,25,16777215,Wed Jul 22 20:12:12 2020,0,149f31fa,35797208724406277,上岸文理
14.66800,1,25,16777215,Wed Jul 22 20:12:14 2020,0,c5b66efa,35797209979551749,超越妹妹
14.25300,1,25,16777215,Wed Jul 22 20:13:49 2020,0,f49a5780,35797259554127875,股票涨停
34.87900,1,25,16777215,Wed Jul 22 20:13:59 2020,0,2a774505,35797265050238979,吸欧气
33.70800,1,25,16777215,Wed Jul 22 20:14:59 2020,0,8a9a29d5,35797296393748485,不用复读
7.65700,1,25,16777215,Wed Jul 22 20:15:08 2020,0,52bfc395,35797300987559939,超越，我来了…
37.98000,1,25,16777215,Wed Jul 22 20:15:54 2020,0,cca20270,35797325517946947,高考出分比估分高
35.02700,1,25,16777215,Wed Jul 22 20:16:23 2020,0,273d8d72,35797340642607111,祝我会考allA
45.91400,1,25,16777215,Wed Jul 22 20:16:39 2020,0,81255c57,35797348682563589,中考666
25.80900,1,25,16777215,Wed Jul 22 20:16:43 2020,0,79725c13,35797351144620037,科三通过
26.35500,1,25,16777215,Wed Jul 22 20:16:49 2020,0,dbc154c9,35797353968435207,985等我
59.68700,1,25,16777215,Wed Jul 22 20:16:53 2020,0,81255c57,35797356057722885,吸吸
35.25200,1,25,16777215,Wed Jul 22 20:17:03 2020,0,86d1c8d4,35797361310564355,高考成绩up！！
10.66700,1,25,16777215,Wed Jul 22 20:17:35 2020,0,1fec1be0,35797378028011523,身体健康
2.49200,1,25,16777215,Wed Jul 22 20:19:36 2020,0,92ab2ea6,35797441788772357,老婆
3.22000,1,25,16777215,Wed Jul 22 20:19:45 2020,0,6a289dd8,35797446276153347,超超越越
31.78600,1,25,16777215,Wed Jul 22 20:20:06 2020,0,53ea573c,35797457462886403,吸吸吸吸620
22.60800,1,25,16777215,Wed Jul 22 20:20:28 2020,0,b731d188,35797468928016387,超超越越!
29.26600,1,25,16777215,Wed Jul 22 20:20:34 2020,0,4f6e9e87,35797472009256965,感觉全村的希望好像胖了……
36.33900,1,25,16777215,Wed Jul 22 20:20:39 2020,0,712973c5,35797474831499267,考上理想大学
47.38100,1,25,16777215,Wed Jul 22 20:20:56 2020,0,f52df139,35797483547787269,我来了，超越
28.07000,1,25,16777215,Wed Jul 22 20:21:13 2020,0,b52642f4,35797492588609543,保我考试过
3.73900,1,25,16777215,Wed Jul 22 20:21:32 2020,0,266d7ebb,35797502466195461,中考570谢谢谢谢
26.22700,1,25,16777215,Wed Jul 22 20:21:33 2020,0,eb5864e8,35797503156158471,本科
34.73200,1,25,16777215,Wed Jul 22 20:21:42 2020,0,eb5864e8,35797507603169283,暴富，健康
33.38300,1,25,16777215,Wed Jul 22 20:21:51 2020,0,7ccb43ba,35797512387297283,上本科
11.24200,1,25,16777215,Wed Jul 22 20:22:36 2020,0,68c88eb5,35797535991791623,老婆！！
8.62000,1,25,16777215,Wed Jul 22 20:22:57 2020,0,245eeb40,35797547082055683,中考666分呐！！拜托
14.89300,1,25,16777215,Wed Jul 22 20:23:13 2020,0,572d560c,35797555439730691,许愿450
58.28000,1,25,16777215,Wed Jul 22 20:23:40 2020,0,140adb54,35797569873379333,高考530+
44.01900,1,25,16777215,Wed Jul 22 20:23:43 2020,0,245eeb40,35797571206643715,24中！！
11.11000,1,25,16777215,Wed Jul 22 20:24:03 2020,0,d4b96cbc,35797581864894471,高考520+
33.96700,1,25,16777215,Wed Jul 22 20:24:07 2020,0,ad5baaaa,35797583711961095,期末保佑俺！！！！！！！！！！！！！！！
8.42500,1,25,16777215,Wed Jul 22 20:24:14 2020,0,77d66924,35797587720142919,求一个705
46.24800,1,25,16777215,Wed Jul 22 20:24:19 2020,0,ad5baaaa,35797590141829123,超越保佑我
45.16600,1,25,16777215,Wed Jul 22 20:24:41 2020,0,9db426a6,35797601847607303,高考550
11.31800,1,25,16777215,Wed Jul 22 20:24:42 2020,0,bfbf7cef,35797601972912135,超超越越
8.37700,1,25,16777215,Wed Jul 22 20:24:42 2020,0,801e0d87,35797602367700999,杨超越生日直播在b站吗？
57.34600,5,25,15138834,Wed Jul 22 20:27:00 2020,0,3eb40719,35797674700570627,超越姐姐我爱你
