弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
782.81600,1,25,15138834,Wed Jul 22 15:26:00 2020,0,17cee144,35788205807632391,致敬
663.14000,1,25,16777215,Wed Jul 22 15:26:46 2020,0,7fa11efa,35788229726175237,360不能尬黑，牛批就是牛批
81.21900,1,25,16777215,Wed Jul 22 15:27:14 2020,0,b2e94ebe,35788244613332995,默哀
763.88000,1,25,16777215,Wed Jul 22 15:27:25 2020,0,34983ae5,35788250463338501,致敬！
557.98000,1,25,15138834,Wed Jul 22 15:27:57 2020,0,a45f827b,35788267048140807,干得好!
498.90600,1,25,16777215,Wed Jul 22 15:28:01 2020,0,fe68c41,35788269294190597,致敬
762.62000,1,25,15138834,Wed Jul 22 15:28:53 2020,0,1fd6d1d3,35788296727035909,致敬！
651.98400,1,25,15138834,Wed Jul 22 15:30:08 2020,0,a45f827b,35788335772336133,360虽然流氓，但是那技术是没得说
30.99900,1,25,16777215,Wed Jul 22 15:30:30 2020,0,cde691cc,35788347479687175,致敬
675.26400,1,25,15138834,Wed Jul 22 15:30:43 2020,0,a45f827b,35788354123988997,咖喱味的攻击草
168.54000,1,25,15138834,Wed Jul 22 15:30:49 2020,0,e6af9e2e,35788357150703623,致敬
612.42000,1,25,15138834,Wed Jul 22 15:30:49 2020,0,e6986353,35788357493063683,致敬
778.29800,1,25,16777215,Wed Jul 22 15:30:54 2020,0,341ee95,35788359746977795,致敬
240.85600,1,25,16777215,Wed Jul 22 15:31:43 2020,0,525cad7f,35788385723875333,致敬
484.88700,1,25,16777215,Wed Jul 22 15:32:09 2020,0,abfba022,35788399112617987,nb
326.09800,1,25,16777215,Wed Jul 22 15:33:09 2020,0,525cad7f,35788430617083911,81192
191.99900,1,25,16777215,Wed Jul 22 15:33:11 2020,0,cde691cc,35788431923085315,致敬
789.68900,1,25,16777215,Wed Jul 22 15:33:11 2020,0,cbfd2bdc,35788432067788803,致敬
372.22500,1,25,16777215,Wed Jul 22 15:34:19 2020,0,c3ceab79,35788467580436483,说着说着睡着了？睡前配音？？
46.37800,1,25,16777215,Wed Jul 22 15:35:15 2020,0,1c1cc599,35788496865067013,致敬
374.61900,1,25,16777215,Wed Jul 22 15:35:21 2020,0,1cacc188,35788500061650949,致敬
345.99900,1,25,16777215,Wed Jul 22 15:35:45 2020,0,cde691cc,35788512637222917,致敬
750.57100,1,25,16777215,Wed Jul 22 15:35:54 2020,0,3dc6267d,35788517360533507,中国NB
135.42200,1,25,16777215,Wed Jul 22 15:36:10 2020,0,7a2a611,35788525731315717,nb
591.94000,1,25,16777215,Wed Jul 22 15:36:16 2020,0,b2e94ebe,35788529007067143,聚是一团火，散是满天星
