弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
485.14700,1,25,16777215,Wed Jul 22 09:52:43 2020,0,bdce755,35777721655099399,1
599.22800,1,25,16777215,Wed Jul 22 09:53:36 2020,0,20340b06,35777749437644803,苹果
326.68600,1,25,16777215,Wed Jul 22 09:53:45 2020,0,f24c7d28,35777753954385927,凭什么
605.70600,1,25,16777215,Wed Jul 22 09:53:49 2020,0,20340b06,35777756495085573,苹果1
598.47700,1,25,16777215,Wed Jul 22 09:54:07 2020,0,ed9dcf3e,35777765509693443,22222
196.35500,1,25,15138834,Wed Jul 22 09:54:36 2020,0,4e8f24cb,35777781007646725,1
248.31900,1,25,16777215,Wed Jul 22 09:56:20 2020,0,c464bfe1,35777835526258695,我需要14微米的技术
481.96600,1,25,16777215,Wed Jul 22 09:56:21 2020,0,f24c7d28,35777836048973829,2
602.43400,1,25,16777215,Wed Jul 22 09:56:55 2020,0,bdce755,35777853785112581,2
603.16000,1,25,16777215,Wed Jul 22 09:57:38 2020,0,d69417d0,35777876532396039,2
600.66000,1,25,16777215,Wed Jul 22 09:58:03 2020,0,6e4473e,35777889316110339,1
603.96600,1,25,16777215,Wed Jul 22 09:58:25 2020,0,f24c7d28,35777901235798019,2
635.47800,1,25,16777215,Wed Jul 22 09:58:44 2020,0,f24c7d28,35777910837084163,2
284.67300,1,25,16777215,Wed Jul 22 09:58:46 2020,0,17790cc7,35777911765598215,感觉会被逼出一家牛逼的工厂
417.73600,1,25,16777215,Wed Jul 22 09:59:50 2020,0,3677f61c,35777945338380291,泪目
479.84000,1,25,16777215,Wed Jul 22 10:00:29 2020,0,4e8f24cb,35777965938704455,2
49.78900,1,25,16777215,Wed Jul 22 10:00:43 2020,0,75c71a17,35777973486354437,认真
479.84000,1,25,16777215,Wed Jul 22 10:00:55 2020,0,4e8f24cb,35777979719614471,2
455.19200,1,25,41194,Wed Jul 22 10:01:39 2020,0,26c03289,35778002732187653,泪目啥？他就是商业公司呀
442.28900,1,25,16777215,Wed Jul 22 10:01:58 2020,0,52244838,35778012386951173,台积电也是不想放手，毕竟都想把钱赚够
